Datum,Temperatur,id,Warengruppe,Umsatz,Year,Week,AverageTemp,Temp_vs_Avg
2018-02-11,2.34,1802115.0,5.0,313.3,2018,6,2.0685714285714285,Normal
2018-02-12,1.82,1802121.0,1.0,116.37,2018,7,4.293968253968254,Significantly colder
2018-02-12,1.82,1802122.0,2.0,236.63,2018,7,4.293968253968254,Significantly colder
2018-02-12,1.82,1802123.0,3.0,82.15,2018,7,4.293968253968254,Significantly colder
2018-02-12,1.82,1802124.0,4.0,84.78,2018,7,4.293968253968254,Significantly colder
2018-02-12,1.82,1802125.0,5.0,229.22,2018,7,4.293968253968254,Significantly colder
2018-02-13,2.69,1802131.0,1.0,130.23,2018,7,4.293968253968254,Slightly colder
2018-02-13,2.69,1802132.0,2.0,221.42,2018,7,4.293968253968254,Slightly colder
2018-02-13,2.69,1802133.0,3.0,111.75,2018,7,4.293968253968254,Slightly colder
2018-02-13,2.69,1802134.0,4.0,93.82,2018,7,4.293968253968254,Slightly colder
2018-02-13,2.69,1802135.0,5.0,263.06,2018,7,4.293968253968254,Slightly colder
2018-02-14,2.95,1802141.0,1.0,84.21,2018,7,4.293968253968254,Slightly colder
2018-02-14,2.95,1802142.0,2.0,236.21,2018,7,4.293968253968254,Slightly colder
2018-02-14,2.95,1802143.0,3.0,106.4,2018,7,4.293968253968254,Slightly colder
2018-02-14,2.95,1802144.0,4.0,107.61,2018,7,4.293968253968254,Slightly colder
2018-02-14,2.95,1802145.0,5.0,321.82,2018,7,4.293968253968254,Slightly colder
2018-02-15,0.68,1802151.0,1.0,97.25,2018,7,4.293968253968254,Significantly colder
2018-02-15,0.68,1802152.0,2.0,194.91,2018,7,4.293968253968254,Significantly colder
2018-02-15,0.68,1802153.0,3.0,104.36,2018,7,4.293968253968254,Significantly colder
2018-02-15,0.68,1802154.0,4.0,67.97,2018,7,4.293968253968254,Significantly colder
2018-02-15,0.68,1802155.0,5.0,209.68,2018,7,4.293968253968254,Significantly colder
2018-02-16,4.86,1802161.0,1.0,163.35,2018,7,4.293968253968254,Slightly warmer
2018-02-16,4.86,1802162.0,2.0,199.11,2018,7,4.293968253968254,Slightly warmer
2018-02-16,4.86,1802163.0,3.0,102.77,2018,7,4.293968253968254,Slightly warmer
2018-02-16,4.86,1802164.0,4.0,76.65,2018,7,4.293968253968254,Slightly warmer
2018-02-16,4.86,1802165.0,5.0,368.0,2018,7,4.293968253968254,Slightly warmer
2018-02-17,4.12,1802171.0,1.0,148.51,2018,7,4.293968253968254,Normal
2018-02-17,4.12,1802172.0,2.0,305.79,2018,7,4.293968253968254,Normal
2018-02-17,4.12,1802173.0,3.0,115.93,2018,7,4.293968253968254,Normal
2018-02-17,4.12,1802174.0,4.0,107.13,2018,7,4.293968253968254,Normal
2018-02-17,4.12,1802175.0,5.0,255.29,2018,7,4.293968253968254,Normal
2018-02-18,4.38,1802181.0,1.0,43.14,2018,7,4.293968253968254,Normal
2018-02-18,4.38,1802182.0,2.0,383.21,2018,7,4.293968253968254,Normal
2018-02-18,4.38,1802183.0,3.0,164.33,2018,7,4.293968253968254,Normal
2018-02-18,4.38,1802184.0,4.0,138.77,2018,7,4.293968253968254,Normal
2018-02-18,4.38,1802185.0,5.0,425.19,2018,7,4.293968253968254,Normal
2018-02-19,4.91,1802191.0,1.0,121.94,2018,8,4.729259259259259,Normal
2018-02-19,4.91,1802192.0,2.0,229.73,2018,8,4.729259259259259,Normal
2018-02-19,4.91,1802193.0,3.0,93.96,2018,8,4.729259259259259,Normal
2018-02-19,4.91,1802194.0,4.0,94.96,2018,8,4.729259259259259,Normal
2018-02-19,4.91,1802195.0,5.0,304.6,2018,8,4.729259259259259,Normal
2018-02-20,3.38,1802201.0,1.0,89.59,2018,8,4.729259259259259,Slightly colder
2018-02-20,3.38,1802202.0,2.0,211.29,2018,8,4.729259259259259,Slightly colder
2018-02-20,3.38,1802203.0,3.0,120.47,2018,8,4.729259259259259,Slightly colder
2018-02-20,3.38,1802204.0,4.0,97.91,2018,8,4.729259259259259,Slightly colder
2018-02-20,3.38,1802205.0,5.0,178.06,2018,8,4.729259259259259,Slightly colder
2018-02-21,2.17,1802211.0,1.0,116.01,2018,8,4.729259259259259,Significantly colder
2018-02-21,2.17,1802212.0,2.0,228.86,2018,8,4.729259259259259,Significantly colder
2018-02-21,2.17,1802213.0,3.0,101.21,2018,8,4.729259259259259,Significantly colder
2018-02-21,2.17,1802214.0,4.0,55.5,2018,8,4.729259259259259,Significantly colder
2018-02-21,2.17,1802215.0,5.0,193.22,2018,8,4.729259259259259,Significantly colder
2018-02-22,1.11,1802221.0,1.0,124.91,2018,8,4.729259259259259,Significantly colder
2018-02-22,1.11,1802222.0,2.0,258.02,2018,8,4.729259259259259,Significantly colder
2018-02-22,1.11,1802223.0,3.0,75.84,2018,8,4.729259259259259,Significantly colder
2018-02-22,1.11,1802224.0,4.0,65.98,2018,8,4.729259259259259,Significantly colder
2018-02-22,1.11,1802225.0,5.0,193.02,2018,8,4.729259259259259,Significantly colder
2018-02-23,0.44,1802231.0,1.0,91.31,2018,8,4.729259259259259,Significantly colder
2018-02-23,0.44,1802232.0,2.0,239.3,2018,8,4.729259259259259,Significantly colder
2018-02-23,0.44,1802233.0,3.0,100.96,2018,8,4.729259259259259,Significantly colder
2018-02-23,0.44,1802234.0,4.0,89.88,2018,8,4.729259259259259,Significantly colder
2018-02-23,0.44,1802235.0,5.0,231.22,2018,8,4.729259259259259,Significantly colder
2018-02-24,0.12,1802241.0,1.0,131.86,2018,8,4.729259259259259,Significantly colder
2018-02-24,0.12,1802242.0,2.0,301.85,2018,8,4.729259259259259,Significantly colder
2018-02-24,0.12,1802243.0,3.0,129.62,2018,8,4.729259259259259,Significantly colder
2018-02-24,0.12,1802244.0,4.0,83.47,2018,8,4.729259259259259,Significantly colder
2018-02-24,0.12,1802245.0,5.0,271.4,2018,8,4.729259259259259,Significantly colder
2018-02-25,-2.96,1802251.0,1.0,60.29,2018,8,4.729259259259259,Significantly colder
2018-02-25,-2.96,1802252.0,2.0,390.82,2018,8,4.729259259259259,Significantly colder
2018-02-25,-2.96,1802253.0,3.0,174.51,2018,8,4.729259259259259,Significantly colder
2018-02-25,-2.96,1802254.0,4.0,101.88,2018,8,4.729259259259259,Significantly colder
2018-02-25,-2.96,1802255.0,5.0,249.54,2018,8,4.729259259259259,Significantly colder
2018-02-26,-1.54,1802261.0,1.0,86.31,2018,9,4.5156613756613755,Significantly colder
2018-02-26,-1.54,1802262.0,2.0,228.55,2018,9,4.5156613756613755,Significantly colder
2018-02-26,-1.54,1802263.0,3.0,62.72,2018,9,4.5156613756613755,Significantly colder
2018-02-26,-1.54,1802264.0,4.0,64.95,2018,9,4.5156613756613755,Significantly colder
2018-02-26,-1.54,1802265.0,5.0,211.62,2018,9,4.5156613756613755,Significantly colder
2018-02-27,-3.42,1802271.0,1.0,66.99,2018,9,4.5156613756613755,Significantly colder
2018-02-27,-3.42,1802272.0,2.0,219.87,2018,9,4.5156613756613755,Significantly colder
2018-02-27,-3.42,1802273.0,3.0,80.05,2018,9,4.5156613756613755,Significantly colder
2018-02-27,-3.42,1802274.0,4.0,81.54,2018,9,4.5156613756613755,Significantly colder
2018-02-27,-3.42,1802275.0,5.0,177.99,2018,9,4.5156613756613755,Significantly colder
2018-02-28,-6.14,1802281.0,1.0,98.77,2018,9,4.5156613756613755,Significantly colder
2018-02-28,-6.14,1802282.0,2.0,214.98,2018,9,4.5156613756613755,Significantly colder
2018-02-28,-6.14,1802283.0,3.0,87.4,2018,9,4.5156613756613755,Significantly colder
2018-02-28,-6.14,1802284.0,4.0,98.39,2018,9,4.5156613756613755,Significantly colder
2018-02-28,-6.14,1802285.0,5.0,229.43,2018,9,4.5156613756613755,Significantly colder
2018-03-01,-3.95,1803011.0,1.0,121.67,2018,9,4.5156613756613755,Significantly colder
2018-03-01,-3.95,1803012.0,2.0,202.35,2018,9,4.5156613756613755,Significantly colder
2018-03-01,-3.95,1803013.0,3.0,97.75,2018,9,4.5156613756613755,Significantly colder
2018-03-01,-3.95,1803014.0,4.0,55.43,2018,9,4.5156613756613755,Significantly colder
2018-03-01,-3.95,1803015.0,5.0,249.94,2018,9,4.5156613756613755,Significantly colder
2018-03-02,-4.96,1803021.0,1.0,101.71,2018,9,4.5156613756613755,Significantly colder
2018-03-02,-4.96,1803022.0,2.0,216.14,2018,9,4.5156613756613755,Significantly colder
2018-03-02,-4.96,1803023.0,3.0,105.96,2018,9,4.5156613756613755,Significantly colder
2018-03-02,-4.96,1803024.0,4.0,84.82,2018,9,4.5156613756613755,Significantly colder
2018-03-02,-4.96,1803025.0,5.0,235.81,2018,9,4.5156613756613755,Significantly colder
2018-03-03,-3.44,1803031.0,1.0,98.24,2018,9,4.5156613756613755,Significantly colder
2018-03-03,-3.44,1803032.0,2.0,297.52,2018,9,4.5156613756613755,Significantly colder
2018-03-03,-3.44,1803033.0,3.0,117.07,2018,9,4.5156613756613755,Significantly colder
2018-03-03,-3.44,1803034.0,4.0,117.39,2018,9,4.5156613756613755,Significantly colder
2018-03-03,-3.44,1803035.0,5.0,263.88,2018,9,4.5156613756613755,Significantly colder
2018-03-04,-2.31,1803041.0,1.0,71.45,2018,9,4.5156613756613755,Significantly colder
2018-03-04,-2.31,1803042.0,2.0,355.48,2018,9,4.5156613756613755,Significantly colder
2018-03-04,-2.31,1803043.0,3.0,152.85,2018,9,4.5156613756613755,Significantly colder
2018-03-04,-2.31,1803044.0,4.0,96.7,2018,9,4.5156613756613755,Significantly colder
2018-03-04,-2.31,1803045.0,5.0,286.91,2018,9,4.5156613756613755,Significantly colder
2018-03-05,5.99,1803051.0,1.0,119.68,2018,10,6.545691489361702,Slightly colder
2018-03-05,5.99,1803052.0,2.0,236.27,2018,10,6.545691489361702,Slightly colder
2018-03-05,5.99,1803053.0,3.0,89.98,2018,10,6.545691489361702,Slightly colder
2018-03-05,5.99,1803054.0,4.0,90.31,2018,10,6.545691489361702,Slightly colder
2018-03-05,5.99,1803055.0,5.0,205.93,2018,10,6.545691489361702,Slightly colder
2018-03-06,6.4,1803061.0,1.0,105.34,2018,10,6.545691489361702,Normal
2018-03-06,6.4,1803062.0,2.0,254.04,2018,10,6.545691489361702,Normal
2018-03-06,6.4,1803063.0,3.0,109.14,2018,10,6.545691489361702,Normal
2018-03-06,6.4,1803064.0,4.0,98.15,2018,10,6.545691489361702,Normal
2018-03-06,6.4,1803065.0,5.0,213.61,2018,10,6.545691489361702,Normal
2018-03-07,1.19,1803071.0,1.0,96.38,2018,10,6.545691489361702,Significantly colder
2018-03-07,1.19,1803072.0,2.0,212.16,2018,10,6.545691489361702,Significantly colder
2018-03-07,1.19,1803073.0,3.0,58.99,2018,10,6.545691489361702,Significantly colder
2018-03-07,1.19,1803074.0,4.0,71.63,2018,10,6.545691489361702,Significantly colder
2018-03-07,1.19,1803075.0,5.0,182.07,2018,10,6.545691489361702,Significantly colder
2018-03-08,4.46,1803081.0,1.0,130.94,2018,10,6.545691489361702,Significantly colder
2018-03-08,4.46,1803082.0,2.0,225.16,2018,10,6.545691489361702,Significantly colder
2018-03-08,4.46,1803083.0,3.0,83.21,2018,10,6.545691489361702,Significantly colder
2018-03-08,4.46,1803084.0,4.0,82.97,2018,10,6.545691489361702,Significantly colder
2018-03-08,4.46,1803085.0,5.0,189.01,2018,10,6.545691489361702,Significantly colder
2018-03-09,4.45,1803091.0,1.0,106.19,2018,10,6.545691489361702,Significantly colder
2018-03-09,4.45,1803092.0,2.0,258.29,2018,10,6.545691489361702,Significantly colder
2018-03-09,4.45,1803093.0,3.0,97.92,2018,10,6.545691489361702,Significantly colder
2018-03-09,4.45,1803094.0,4.0,95.04,2018,10,6.545691489361702,Significantly colder
2018-03-09,4.45,1803095.0,5.0,195.5,2018,10,6.545691489361702,Significantly colder
2018-03-10,3.4,1803101.0,1.0,151.52,2018,10,6.545691489361702,Significantly colder
2018-03-10,3.4,1803102.0,2.0,344.88,2018,10,6.545691489361702,Significantly colder
2018-03-10,3.4,1803103.0,3.0,147.42,2018,10,6.545691489361702,Significantly colder
2018-03-10,3.4,1803104.0,4.0,94.0,2018,10,6.545691489361702,Significantly colder
2018-03-10,3.4,1803105.0,5.0,201.71,2018,10,6.545691489361702,Significantly colder
2018-03-11,11.48,1803111.0,1.0,44.51,2018,10,6.545691489361702,Significantly warmer
2018-03-11,11.48,1803112.0,2.0,468.83,2018,10,6.545691489361702,Significantly warmer
2018-03-11,11.48,1803113.0,3.0,152.28,2018,10,6.545691489361702,Significantly warmer
2018-03-11,11.48,1803114.0,4.0,172.94,2018,10,6.545691489361702,Significantly warmer
2018-03-11,11.48,1803115.0,5.0,267.92,2018,10,6.545691489361702,Significantly warmer
2018-03-12,6.54,1803121.0,1.0,138.14,2018,11,6.935449735449735,Normal
2018-03-12,6.54,1803122.0,2.0,266.4,2018,11,6.935449735449735,Normal
2018-03-12,6.54,1803123.0,3.0,110.92,2018,11,6.935449735449735,Normal
2018-03-12,6.54,1803124.0,4.0,83.69,2018,11,6.935449735449735,Normal
2018-03-12,6.54,1803125.0,5.0,220.6,2018,11,6.935449735449735,Normal
2018-03-13,4.26,1803131.0,1.0,126.31,2018,11,6.935449735449735,Significantly colder
2018-03-13,4.26,1803132.0,2.0,239.52,2018,11,6.935449735449735,Significantly colder
2018-03-13,4.26,1803133.0,3.0,102.44,2018,11,6.935449735449735,Significantly colder
2018-03-13,4.26,1803134.0,4.0,76.75,2018,11,6.935449735449735,Significantly colder
2018-03-13,4.26,1803135.0,5.0,197.99,2018,11,6.935449735449735,Significantly colder
2018-03-14,3.2,1803141.0,1.0,142.74,2018,11,6.935449735449735,Significantly colder
2018-03-14,3.2,1803142.0,2.0,257.45,2018,11,6.935449735449735,Significantly colder
2018-03-14,3.2,1803143.0,3.0,105.09,2018,11,6.935449735449735,Significantly colder
2018-03-14,3.2,1803144.0,4.0,89.71,2018,11,6.935449735449735,Significantly colder
2018-03-14,3.2,1803145.0,5.0,255.0,2018,11,6.935449735449735,Significantly colder
2018-03-15,2.46,1803151.0,1.0,224.02,2018,11,6.935449735449735,Significantly colder
2018-03-15,2.46,1803152.0,2.0,264.64,2018,11,6.935449735449735,Significantly colder
2018-03-15,2.46,1803153.0,3.0,118.74,2018,11,6.935449735449735,Significantly colder
2018-03-15,2.46,1803154.0,4.0,98.72,2018,11,6.935449735449735,Significantly colder
2018-03-15,2.46,1803155.0,5.0,221.98,2018,11,6.935449735449735,Significantly colder
2018-03-16,0.2,1803161.0,1.0,169.62,2018,11,6.935449735449735,Significantly colder
2018-03-16,0.2,1803162.0,2.0,272.53,2018,11,6.935449735449735,Significantly colder
2018-03-16,0.2,1803163.0,3.0,110.06,2018,11,6.935449735449735,Significantly colder
2018-03-16,0.2,1803164.0,4.0,76.69,2018,11,6.935449735449735,Significantly colder
2018-03-16,0.2,1803165.0,5.0,242.75,2018,11,6.935449735449735,Significantly colder
2018-03-17,-2.22,1803171.0,1.0,192.57,2018,11,6.935449735449735,Significantly colder
2018-03-17,-2.22,1803172.0,2.0,352.92,2018,11,6.935449735449735,Significantly colder
2018-03-17,-2.22,1803173.0,3.0,171.65,2018,11,6.935449735449735,Significantly colder
2018-03-17,-2.22,1803174.0,4.0,64.15,2018,11,6.935449735449735,Significantly colder
2018-03-17,-2.22,1803175.0,5.0,203.14,2018,11,6.935449735449735,Significantly colder
2018-03-18,-0.82,1803181.0,1.0,140.59,2018,11,6.935449735449735,Significantly colder
2018-03-18,-0.82,1803182.0,2.0,395.07,2018,11,6.935449735449735,Significantly colder
2018-03-18,-0.82,1803183.0,3.0,218.28,2018,11,6.935449735449735,Significantly colder
2018-03-18,-0.82,1803184.0,4.0,209.02,2018,11,6.935449735449735,Significantly colder
2018-03-18,-0.82,1803185.0,5.0,262.35,2018,11,6.935449735449735,Significantly colder
2018-03-19,2.3,1803191.0,1.0,168.79,2018,12,8.297348066298342,Significantly colder
2018-03-19,2.3,1803192.0,2.0,249.14,2018,12,8.297348066298342,Significantly colder
2018-03-19,2.3,1803193.0,3.0,111.56,2018,12,8.297348066298342,Significantly colder
2018-03-19,2.3,1803194.0,4.0,96.1,2018,12,8.297348066298342,Significantly colder
2018-03-19,2.3,1803195.0,5.0,215.89,2018,12,8.297348066298342,Significantly colder
2018-03-20,4.21,1803201.0,1.0,135.23,2018,12,8.297348066298342,Significantly colder
2018-03-20,4.21,1803202.0,2.0,243.39,2018,12,8.297348066298342,Significantly colder
2018-03-20,4.21,1803203.0,3.0,135.15,2018,12,8.297348066298342,Significantly colder
2018-03-20,4.21,1803204.0,4.0,100.41,2018,12,8.297348066298342,Significantly colder
2018-03-20,4.21,1803205.0,5.0,226.92,2018,12,8.297348066298342,Significantly colder
2018-03-21,4.7,1803211.0,1.0,120.26,2018,12,8.297348066298342,Significantly colder
2018-03-21,4.7,1803212.0,2.0,264.9,2018,12,8.297348066298342,Significantly colder
2018-03-21,4.7,1803213.0,3.0,120.87,2018,12,8.297348066298342,Significantly colder
2018-03-21,4.7,1803214.0,4.0,83.91,2018,12,8.297348066298342,Significantly colder
2018-03-21,4.7,1803215.0,5.0,242.6,2018,12,8.297348066298342,Significantly colder
2018-03-22,5.76,1803221.0,1.0,140.61,2018,12,8.297348066298342,Significantly colder
2018-03-22,5.76,1803222.0,2.0,286.15,2018,12,8.297348066298342,Significantly colder
2018-03-22,5.76,1803223.0,3.0,81.23,2018,12,8.297348066298342,Significantly colder
2018-03-22,5.76,1803224.0,4.0,86.48,2018,12,8.297348066298342,Significantly colder
2018-03-22,5.76,1803225.0,5.0,215.87,2018,12,8.297348066298342,Significantly colder
2018-03-23,4.42,1803231.0,1.0,135.23,2018,12,8.297348066298342,Significantly colder
2018-03-23,4.42,1803232.0,2.0,251.99,2018,12,8.297348066298342,Significantly colder
2018-03-23,4.42,1803233.0,3.0,98.83,2018,12,8.297348066298342,Significantly colder
2018-03-23,4.42,1803234.0,4.0,69.79,2018,12,8.297348066298342,Significantly colder
2018-03-23,4.42,1803235.0,5.0,230.2,2018,12,8.297348066298342,Significantly colder
2018-03-24,7.12,1803241.0,1.0,175.53,2018,12,8.297348066298342,Slightly colder
2018-03-24,7.12,1803242.0,2.0,361.42,2018,12,8.297348066298342,Slightly colder
2018-03-24,7.12,1803243.0,3.0,154.11,2018,12,8.297348066298342,Slightly colder
2018-03-24,7.12,1803244.0,4.0,84.03,2018,12,8.297348066298342,Slightly colder
2018-03-24,7.12,1803245.0,5.0,201.49,2018,12,8.297348066298342,Slightly colder
2018-03-25,7.62,1803251.0,1.0,72.14,2018,12,8.297348066298342,Slightly colder
2018-03-25,7.62,1803252.0,2.0,465.69,2018,12,8.297348066298342,Slightly colder
2018-03-25,7.62,1803253.0,3.0,208.87,2018,12,8.297348066298342,Slightly colder
2018-03-25,7.62,1803254.0,4.0,85.73,2018,12,8.297348066298342,Slightly colder
2018-03-25,7.62,1803255.0,5.0,231.92,2018,12,8.297348066298342,Slightly colder
2018-03-26,5.04,1803261.0,1.0,148.37,2018,13,9.04735135135135,Significantly colder
2018-03-26,5.04,1803262.0,2.0,248.39,2018,13,9.04735135135135,Significantly colder
2018-03-26,5.04,1803263.0,3.0,113.58,2018,13,9.04735135135135,Significantly colder
2018-03-26,5.04,1803264.0,4.0,92.14,2018,13,9.04735135135135,Significantly colder
2018-03-26,5.04,1803265.0,5.0,242.93,2018,13,9.04735135135135,Significantly colder
2018-03-27,5.32,1803271.0,1.0,156.72,2018,13,9.04735135135135,Significantly colder
2018-03-27,5.32,1803272.0,2.0,319.99,2018,13,9.04735135135135,Significantly colder
2018-03-27,5.32,1803273.0,3.0,134.76,2018,13,9.04735135135135,Significantly colder
2018-03-27,5.32,1803274.0,4.0,112.15,2018,13,9.04735135135135,Significantly colder
2018-03-27,5.32,1803275.0,5.0,282.92,2018,13,9.04735135135135,Significantly colder
2018-03-28,3.72,1803281.0,1.0,136.18,2018,13,9.04735135135135,Significantly colder
2018-03-28,3.72,1803282.0,2.0,320.43,2018,13,9.04735135135135,Significantly colder
2018-03-28,3.72,1803283.0,3.0,142.2,2018,13,9.04735135135135,Significantly colder
2018-03-28,3.72,1803284.0,4.0,95.44,2018,13,9.04735135135135,Significantly colder
2018-03-28,3.72,1803285.0,5.0,283.8,2018,13,9.04735135135135,Significantly colder
2018-03-29,0.9,1803291.0,1.0,369.63,2018,13,9.04735135135135,Significantly colder
2018-03-29,0.9,1803292.0,2.0,405.95,2018,13,9.04735135135135,Significantly colder
2018-03-29,0.9,1803293.0,3.0,266.2,2018,13,9.04735135135135,Significantly colder
2018-03-29,0.9,1803294.0,4.0,80.82,2018,13,9.04735135135135,Significantly colder
2018-03-29,0.9,1803295.0,5.0,330.61,2018,13,9.04735135135135,Significantly colder
2018-03-30,3.22,,,,2018,13,9.04735135135135,Significantly colder
2018-03-31,2.22,1803311.0,1.0,416.79,2018,13,9.04735135135135,Significantly colder
2018-03-31,2.22,1803312.0,2.0,558.63,2018,13,9.04735135135135,Significantly colder
2018-03-31,2.22,1803313.0,3.0,320.93,2018,13,9.04735135135135,Significantly colder
2018-03-31,2.22,1803314.0,4.0,85.36,2018,13,9.04735135135135,Significantly colder
2018-03-31,2.22,1803315.0,5.0,270.27,2018,13,9.04735135135135,Significantly colder
2018-04-01,2.52,1804011.0,1.0,68.3,2018,13,9.04735135135135,Significantly colder
2018-04-01,2.52,1804012.0,2.0,565.62,2018,13,9.04735135135135,Significantly colder
2018-04-01,2.52,1804013.0,3.0,197.34,2018,13,9.04735135135135,Significantly colder
2018-04-01,2.52,1804014.0,4.0,97.05,2018,13,9.04735135135135,Significantly colder
2018-04-01,2.52,1804015.0,5.0,263.58,2018,13,9.04735135135135,Significantly colder
2018-04-02,6.1,1804021.0,1.0,43.2,2018,14,10.008251366120218,Significantly colder
2018-04-02,6.1,1804022.0,2.0,478.26,2018,14,10.008251366120218,Significantly colder
2018-04-02,6.1,1804023.0,3.0,177.68,2018,14,10.008251366120218,Significantly colder
2018-04-02,6.1,1804024.0,4.0,100.35,2018,14,10.008251366120218,Significantly colder
2018-04-02,6.1,1804025.0,5.0,270.98,2018,14,10.008251366120218,Significantly colder
2018-04-03,11.78,1804031.0,1.0,135.72,2018,14,10.008251366120218,Slightly warmer
2018-04-03,11.78,1804032.0,2.0,312.04,2018,14,10.008251366120218,Slightly warmer
2018-04-03,11.78,1804033.0,3.0,134.2,2018,14,10.008251366120218,Slightly warmer
2018-04-03,11.78,1804034.0,4.0,56.22,2018,14,10.008251366120218,Slightly warmer
2018-04-03,11.78,1804035.0,5.0,236.55,2018,14,10.008251366120218,Slightly warmer
2018-04-04,13.21,1804041.0,1.0,115.93,2018,14,10.008251366120218,Significantly warmer
2018-04-04,13.21,1804042.0,2.0,318.45,2018,14,10.008251366120218,Significantly warmer
2018-04-04,13.21,1804043.0,3.0,149.72,2018,14,10.008251366120218,Significantly warmer
2018-04-04,13.21,1804044.0,4.0,71.39,2018,14,10.008251366120218,Significantly warmer
2018-04-04,13.21,1804045.0,5.0,215.96,2018,14,10.008251366120218,Significantly warmer
2018-04-05,8.66,1804051.0,1.0,97.86,2018,14,10.008251366120218,Slightly colder
2018-04-05,8.66,1804052.0,2.0,315.01,2018,14,10.008251366120218,Slightly colder
2018-04-05,8.66,1804053.0,3.0,130.19,2018,14,10.008251366120218,Slightly colder
2018-04-05,8.66,1804054.0,4.0,116.06,2018,14,10.008251366120218,Slightly colder
2018-04-05,8.66,1804055.0,5.0,217.82,2018,14,10.008251366120218,Slightly colder
2018-04-06,9.99,1804061.0,1.0,118.21,2018,14,10.008251366120218,Normal
2018-04-06,9.99,1804062.0,2.0,312.4,2018,14,10.008251366120218,Normal
2018-04-06,9.99,1804063.0,3.0,89.18,2018,14,10.008251366120218,Normal
2018-04-06,9.99,1804064.0,4.0,76.37,2018,14,10.008251366120218,Normal
2018-04-06,9.99,1804065.0,5.0,248.79,2018,14,10.008251366120218,Normal
2018-04-07,14.75,1804071.0,1.0,145.35,2018,14,10.008251366120218,Significantly warmer
2018-04-07,14.75,1804072.0,2.0,383.94,2018,14,10.008251366120218,Significantly warmer
2018-04-07,14.75,1804073.0,3.0,159.81,2018,14,10.008251366120218,Significantly warmer
2018-04-07,14.75,1804074.0,4.0,67.24,2018,14,10.008251366120218,Significantly warmer
2018-04-07,14.75,1804075.0,5.0,222.52,2018,14,10.008251366120218,Significantly warmer
2018-04-08,20.5,1804081.0,1.0,70.91,2018,14,10.008251366120218,Significantly warmer
2018-04-08,20.5,1804082.0,2.0,415.82,2018,14,10.008251366120218,Significantly warmer
2018-04-08,20.5,1804083.0,3.0,168.64,2018,14,10.008251366120218,Significantly warmer
2018-04-08,20.5,1804084.0,4.0,104.25,2018,14,10.008251366120218,Significantly warmer
2018-04-08,20.5,1804085.0,5.0,267.88,2018,14,10.008251366120218,Significantly warmer
2018-04-09,15.31,1804091.0,1.0,100.98,2018,15,9.900918918918919,Significantly warmer
2018-04-09,15.31,1804092.0,2.0,249.69,2018,15,9.900918918918919,Significantly warmer
2018-04-09,15.31,1804093.0,3.0,125.79,2018,15,9.900918918918919,Significantly warmer
2018-04-09,15.31,1804094.0,4.0,78.14,2018,15,9.900918918918919,Significantly warmer
2018-04-09,15.31,1804095.0,5.0,153.66,2018,15,9.900918918918919,Significantly warmer
2018-04-10,5.16,1804101.0,1.0,116.49,2018,15,9.900918918918919,Significantly colder
2018-04-10,5.16,1804102.0,2.0,260.82,2018,15,9.900918918918919,Significantly colder
2018-04-10,5.16,1804103.0,3.0,84.05,2018,15,9.900918918918919,Significantly colder
2018-04-10,5.16,1804104.0,4.0,73.11,2018,15,9.900918918918919,Significantly colder
2018-04-10,5.16,1804105.0,5.0,203.77,2018,15,9.900918918918919,Significantly colder
2018-04-11,4.71,1804111.0,1.0,82.03,2018,15,9.900918918918919,Significantly colder
2018-04-11,4.71,1804112.0,2.0,265.21,2018,15,9.900918918918919,Significantly colder
2018-04-11,4.71,1804113.0,3.0,68.02,2018,15,9.900918918918919,Significantly colder
2018-04-11,4.71,1804114.0,4.0,82.32,2018,15,9.900918918918919,Significantly colder
2018-04-11,4.71,1804115.0,5.0,171.06,2018,15,9.900918918918919,Significantly colder
2018-04-12,7.98,1804121.0,1.0,136.19,2018,15,9.900918918918919,Slightly colder
2018-04-12,7.98,1804122.0,2.0,264.42,2018,15,9.900918918918919,Slightly colder
2018-04-12,7.98,1804123.0,3.0,116.46,2018,15,9.900918918918919,Slightly colder
2018-04-12,7.98,1804124.0,4.0,73.68,2018,15,9.900918918918919,Slightly colder
2018-04-12,7.98,1804125.0,5.0,223.25,2018,15,9.900918918918919,Slightly colder
2018-04-13,8.71,1804131.0,1.0,91.95,2018,15,9.900918918918919,Slightly colder
2018-04-13,8.71,1804132.0,2.0,294.37,2018,15,9.900918918918919,Slightly colder
2018-04-13,8.71,1804133.0,3.0,116.9,2018,15,9.900918918918919,Slightly colder
2018-04-13,8.71,1804134.0,4.0,80.16,2018,15,9.900918918918919,Slightly colder
2018-04-13,8.71,1804135.0,5.0,198.04,2018,15,9.900918918918919,Slightly colder
2018-04-14,7.68,1804141.0,1.0,166.91,2018,15,9.900918918918919,Significantly colder
2018-04-14,7.68,1804142.0,2.0,394.46,2018,15,9.900918918918919,Significantly colder
2018-04-14,7.68,1804143.0,3.0,161.09,2018,15,9.900918918918919,Significantly colder
2018-04-14,7.68,1804144.0,4.0,102.45,2018,15,9.900918918918919,Significantly colder
2018-04-14,7.68,1804145.0,5.0,263.23,2018,15,9.900918918918919,Significantly colder
2018-04-15,9.54,1804151.0,1.0,94.78,2018,15,9.900918918918919,Normal
2018-04-15,9.54,1804152.0,2.0,378.03,2018,15,9.900918918918919,Normal
