Datum,Weekday,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Warengruppe,Umsatz,KielerWoche,AverageTemp,Temp_Deviation,Temp_vs_Avg
2018-01-14,Sunday,1.0,0.32,8,5.0,1801143.0,Croissant,151.97,,4.240261780104712,-3.920261780104712,Significantly colder
2018-01-14,Sunday,1.0,0.32,8,5.0,1801144.0,Konditorei,147.76,,4.240261780104712,-3.920261780104712,Significantly colder
2018-01-14,Sunday,1.0,0.32,8,5.0,1801145.0,Kuchen,326.99,,4.240261780104712,-3.920261780104712,Significantly colder
2018-01-15,Monday,7.0,1.56,12,61.0,1801151.0,Brot,108.8,,2.5225396825396826,-0.9625396825396826,Slightly colder
2018-01-15,Monday,7.0,1.56,12,61.0,1801152.0,Brötchen,242.92,,2.5225396825396826,-0.9625396825396826,Slightly colder
2018-01-15,Monday,7.0,1.56,12,61.0,1801153.0,Croissant,85.93,,2.5225396825396826,-0.9625396825396826,Slightly colder
2018-01-15,Monday,7.0,1.56,12,61.0,1801154.0,Konditorei,61.33,,2.5225396825396826,-0.9625396825396826,Slightly colder
2018-01-15,Monday,7.0,1.56,12,61.0,1801155.0,Kuchen,214.09,,2.5225396825396826,-0.9625396825396826,Slightly colder
2018-01-16,Tuesday,7.0,3.36,9,61.0,1801161.0,Brot,116.41,,2.5225396825396826,0.8374603174603172,Slightly warmer
2018-01-16,Tuesday,7.0,3.36,9,61.0,1801162.0,Brötchen,225.76,,2.5225396825396826,0.8374603174603172,Slightly warmer
2018-01-16,Tuesday,7.0,3.36,9,61.0,1801163.0,Croissant,56.31,,2.5225396825396826,0.8374603174603172,Slightly warmer
2018-01-16,Tuesday,7.0,3.36,9,61.0,1801164.0,Konditorei,69.7,,2.5225396825396826,0.8374603174603172,Slightly warmer
2018-01-16,Tuesday,7.0,3.36,9,61.0,1801165.0,Kuchen,177.2,,2.5225396825396826,0.8374603174603172,Slightly warmer
2018-01-17,Wednesday,6.0,1.81,10,61.0,1801171.0,Brot,99.93,,2.5225396825396826,-0.7125396825396826,Slightly colder
2018-01-17,Wednesday,6.0,1.81,10,61.0,1801172.0,Brötchen,214.4,,2.5225396825396826,-0.7125396825396826,Slightly colder
2018-01-17,Wednesday,6.0,1.81,10,61.0,1801173.0,Croissant,77.19,,2.5225396825396826,-0.7125396825396826,Slightly colder
2018-01-17,Wednesday,6.0,1.81,10,61.0,1801174.0,Konditorei,74.44,,2.5225396825396826,-0.7125396825396826,Slightly colder
2018-01-17,Wednesday,6.0,1.81,10,61.0,1801175.0,Kuchen,199.78,,2.5225396825396826,-0.7125396825396826,Slightly colder
2018-01-18,Thursday,7.0,1.16,17,73.0,1801181.0,Brot,111.79,,2.5225396825396826,-1.3625396825396827,Slightly colder
2018-01-18,Thursday,7.0,1.16,17,73.0,1801182.0,Brötchen,227.28,,2.5225396825396826,-1.3625396825396827,Slightly colder
2018-01-18,Thursday,7.0,1.16,17,73.0,1801183.0,Croissant,72.25,,2.5225396825396826,-1.3625396825396827,Slightly colder
2018-01-18,Thursday,7.0,1.16,17,73.0,1801184.0,Konditorei,72.1,,2.5225396825396826,-1.3625396825396827,Slightly colder
2018-01-18,Thursday,7.0,1.16,17,73.0,1801185.0,Kuchen,221.52,,2.5225396825396826,-1.3625396825396827,Slightly colder
2018-01-19,Friday,6.0,1.98,10,73.0,1801191.0,Brot,121.03,,2.5225396825396826,-0.5425396825396827,Slightly colder
2018-01-19,Friday,6.0,1.98,10,73.0,1801192.0,Brötchen,233.27,,2.5225396825396826,-0.5425396825396827,Slightly colder
2018-01-19,Friday,6.0,1.98,10,73.0,1801193.0,Croissant,79.49,,2.5225396825396826,-0.5425396825396827,Slightly colder
2018-01-19,Friday,6.0,1.98,10,73.0,1801194.0,Konditorei,67.61,,2.5225396825396826,-0.5425396825396827,Slightly colder
2018-01-19,Friday,6.0,1.98,10,73.0,1801195.0,Kuchen,227.63,,2.5225396825396826,-0.5425396825396827,Slightly colder
2018-01-20,Saturday,8.0,1.75,7,61.0,1801201.0,Brot,115.69,,2.5225396825396826,-0.7725396825396826,Slightly colder
2018-01-20,Saturday,8.0,1.75,7,61.0,1801202.0,Brötchen,295.01,,2.5225396825396826,-0.7725396825396826,Slightly colder
2018-01-20,Saturday,8.0,1.75,7,61.0,1801203.0,Croissant,86.04,,2.5225396825396826,-0.7725396825396826,Slightly colder
2018-01-20,Saturday,8.0,1.75,7,61.0,1801204.0,Konditorei,98.93,,2.5225396825396826,-0.7725396825396826,Slightly colder
2018-01-20,Saturday,8.0,1.75,7,61.0,1801205.0,Kuchen,295.61,,2.5225396825396826,-0.7725396825396826,Slightly colder
2018-01-21,Sunday,6.0,-0.61,3,49.0,1801211.0,Brot,86.98,,2.5225396825396826,-3.1325396825396825,Significantly colder
2018-01-21,Sunday,6.0,-0.61,3,49.0,1801212.0,Brötchen,398.59,,2.5225396825396826,-3.1325396825396825,Significantly colder
2018-01-21,Sunday,6.0,-0.61,3,49.0,1801213.0,Croissant,187.19,,2.5225396825396826,-3.1325396825396825,Significantly colder
2018-01-21,Sunday,6.0,-0.61,3,49.0,1801214.0,Konditorei,171.53,,2.5225396825396826,-3.1325396825396825,Significantly colder
2018-01-21,Sunday,6.0,-0.61,3,49.0,1801215.0,Kuchen,288.06,,2.5225396825396826,-3.1325396825396825,Significantly colder
2018-01-22,Monday,7.0,0.68,7,77.0,1801221.0,Brot,137.93,,2.1352380952380954,-1.4552380952380952,Slightly colder
2018-01-22,Monday,7.0,0.68,7,77.0,1801222.0,Brötchen,194.08,,2.1352380952380954,-1.4552380952380952,Slightly colder
2018-01-22,Monday,7.0,0.68,7,77.0,1801223.0,Croissant,106.62,,2.1352380952380954,-1.4552380952380952,Slightly colder
2018-01-22,Monday,7.0,0.68,7,77.0,1801224.0,Konditorei,73.0,,2.1352380952380954,-1.4552380952380952,Slightly colder
2018-01-22,Monday,7.0,0.68,7,77.0,1801225.0,Kuchen,205.22,,2.1352380952380954,-1.4552380952380952,Slightly colder
2018-01-23,Tuesday,7.0,4.66,7,61.0,1801231.0,Brot,101.74,,2.1352380952380954,2.5247619047619048,Significantly warmer
2018-01-23,Tuesday,7.0,4.66,7,61.0,1801232.0,Brötchen,208.44,,2.1352380952380954,2.5247619047619048,Significantly warmer
2018-01-23,Tuesday,7.0,4.66,7,61.0,1801233.0,Croissant,81.73,,2.1352380952380954,2.5247619047619048,Significantly warmer
2018-01-23,Tuesday,7.0,4.66,7,61.0,1801234.0,Konditorei,95.89,,2.1352380952380954,2.5247619047619048,Significantly warmer
2018-01-23,Tuesday,7.0,4.66,7,61.0,1801235.0,Kuchen,192.57,,2.1352380952380954,2.5247619047619048,Significantly warmer
2018-01-24,Wednesday,8.0,11.6,14,61.0,1801241.0,Brot,115.46,,2.1352380952380954,9.464761904761904,Significantly warmer
2018-01-24,Wednesday,8.0,11.6,14,61.0,1801242.0,Brötchen,203.39,,2.1352380952380954,9.464761904761904,Significantly warmer
2018-01-24,Wednesday,8.0,11.6,14,61.0,1801243.0,Croissant,98.33,,2.1352380952380954,9.464761904761904,Significantly warmer
2018-01-24,Wednesday,8.0,11.6,14,61.0,1801244.0,Konditorei,62.99,,2.1352380952380954,9.464761904761904,Significantly warmer
2018-01-24,Wednesday,8.0,11.6,14,61.0,1801245.0,Kuchen,191.6,,2.1352380952380954,9.464761904761904,Significantly warmer
2018-01-25,Thursday,7.0,7.95,9,21.0,1801251.0,Brot,103.27,,2.1352380952380954,5.814761904761905,Significantly warmer
2018-01-25,Thursday,7.0,7.95,9,21.0,1801252.0,Brötchen,232.39,,2.1352380952380954,5.814761904761905,Significantly warmer
2018-01-25,Thursday,7.0,7.95,9,21.0,1801253.0,Croissant,81.19,,2.1352380952380954,5.814761904761905,Significantly warmer
2018-01-25,Thursday,7.0,7.95,9,21.0,1801254.0,Konditorei,76.07,,2.1352380952380954,5.814761904761905,Significantly warmer
2018-01-25,Thursday,7.0,7.95,9,21.0,1801255.0,Kuchen,189.91,,2.1352380952380954,5.814761904761905,Significantly warmer
2018-01-26,Friday,6.0,5.96,5,45.0,1801261.0,Brot,98.06,,2.1352380952380954,3.8247619047619046,Significantly warmer
2018-01-26,Friday,6.0,5.96,5,45.0,1801262.0,Brötchen,274.63,,2.1352380952380954,3.8247619047619046,Significantly warmer
2018-01-26,Friday,6.0,5.96,5,45.0,1801263.0,Croissant,79.49,,2.1352380952380954,3.8247619047619046,Significantly warmer
2018-01-26,Friday,6.0,5.96,5,45.0,1801264.0,Konditorei,71.19,,2.1352380952380954,3.8247619047619046,Significantly warmer
2018-01-26,Friday,6.0,5.96,5,45.0,1801265.0,Kuchen,241.0,,2.1352380952380954,3.8247619047619046,Significantly warmer
2018-01-27,Saturday,8.0,5.64,9,10.0,1801271.0,Brot,130.95,,2.1352380952380954,3.5047619047619043,Significantly warmer
2018-01-27,Saturday,8.0,5.64,9,10.0,1801272.0,Brötchen,245.31,,2.1352380952380954,3.5047619047619043,Significantly warmer
2018-01-27,Saturday,8.0,5.64,9,10.0,1801273.0,Croissant,104.37,,2.1352380952380954,3.5047619047619043,Significantly warmer
2018-01-27,Saturday,8.0,5.64,9,10.0,1801274.0,Konditorei,118.53,,2.1352380952380954,3.5047619047619043,Significantly warmer
2018-01-27,Saturday,8.0,5.64,9,10.0,1801275.0,Kuchen,238.51,,2.1352380952380954,3.5047619047619043,Significantly warmer
2018-01-28,Sunday,6.0,7.66,16,61.0,1801281.0,Brot,83.02,,2.1352380952380954,5.524761904761904,Significantly warmer
2018-01-28,Sunday,6.0,7.66,16,61.0,1801282.0,Brötchen,386.42,,2.1352380952380954,5.524761904761904,Significantly warmer
2018-01-28,Sunday,6.0,7.66,16,61.0,1801283.0,Croissant,179.26,,2.1352380952380954,5.524761904761904,Significantly warmer
2018-01-28,Sunday,6.0,7.66,16,61.0,1801284.0,Konditorei,186.61,,2.1352380952380954,5.524761904761904,Significantly warmer
2018-01-28,Sunday,6.0,7.66,16,61.0,1801285.0,Kuchen,343.02,,2.1352380952380954,5.524761904761904,Significantly warmer
2018-01-29,Monday,7.0,7.55,21,63.0,1801291.0,Brot,109.74,,2.5624867724867726,4.987513227513228,Significantly warmer
2018-01-29,Monday,7.0,7.55,21,63.0,1801292.0,Brötchen,194.79,,2.5624867724867726,4.987513227513228,Significantly warmer
2018-01-29,Monday,7.0,7.55,21,63.0,1801293.0,Croissant,82.91,,2.5624867724867726,4.987513227513228,Significantly warmer
2018-01-29,Monday,7.0,7.55,21,63.0,1801294.0,Konditorei,53.89,,2.5624867724867726,4.987513227513228,Significantly warmer
2018-01-29,Monday,7.0,7.55,21,63.0,1801295.0,Kuchen,193.55,,2.5624867724867726,4.987513227513228,Significantly warmer
2018-01-30,Tuesday,4.0,5.74,15,10.0,1801301.0,Brot,117.05,,2.5624867724867726,3.1775132275132276,Significantly warmer
2018-01-30,Tuesday,4.0,5.74,15,10.0,1801302.0,Brötchen,238.54,,2.5624867724867726,3.1775132275132276,Significantly warmer
2018-01-30,Tuesday,4.0,5.74,15,10.0,1801303.0,Croissant,99.04,,2.5624867724867726,3.1775132275132276,Significantly warmer
2018-01-30,Tuesday,4.0,5.74,15,10.0,1801304.0,Konditorei,83.26,,2.5624867724867726,3.1775132275132276,Significantly warmer
2018-01-30,Tuesday,4.0,5.74,15,10.0,1801305.0,Kuchen,209.7,,2.5624867724867726,3.1775132275132276,Significantly warmer
2018-01-31,Wednesday,7.0,6.3,15,61.0,1801311.0,Brot,105.81,,2.5624867724867726,3.7375132275132272,Significantly warmer
2018-01-31,Wednesday,7.0,6.3,15,61.0,1801312.0,Brötchen,208.51,,2.5624867724867726,3.7375132275132272,Significantly warmer
2018-01-31,Wednesday,7.0,6.3,15,61.0,1801313.0,Croissant,79.22,,2.5624867724867726,3.7375132275132272,Significantly warmer
2018-01-31,Wednesday,7.0,6.3,15,61.0,1801314.0,Konditorei,56.44,,2.5624867724867726,3.7375132275132272,Significantly warmer
2018-01-31,Wednesday,7.0,6.3,15,61.0,1801315.0,Kuchen,215.66,,2.5624867724867726,3.7375132275132272,Significantly warmer
2018-02-01,Thursday,7.0,3.51,11,61.0,1802011.0,Brot,96.77,,2.5624867724867726,0.9475132275132272,Slightly warmer
2018-02-01,Thursday,7.0,3.51,11,61.0,1802012.0,Brötchen,226.66,,2.5624867724867726,0.9475132275132272,Slightly warmer
2018-02-01,Thursday,7.0,3.51,11,61.0,1802013.0,Croissant,92.85,,2.5624867724867726,0.9475132275132272,Slightly warmer
2018-02-01,Thursday,7.0,3.51,11,61.0,1802014.0,Konditorei,75.06,,2.5624867724867726,0.9475132275132272,Slightly warmer
2018-02-01,Thursday,7.0,3.51,11,61.0,1802015.0,Kuchen,229.8,,2.5624867724867726,0.9475132275132272,Slightly warmer
2018-02-02,Friday,7.0,3.45,6,61.0,1802021.0,Brot,95.67,,2.5624867724867726,0.8875132275132276,Slightly warmer
2018-02-02,Friday,7.0,3.45,6,61.0,1802022.0,Brötchen,232.96,,2.5624867724867726,0.8875132275132276,Slightly warmer
2018-02-02,Friday,7.0,3.45,6,61.0,1802023.0,Croissant,103.71,,2.5624867724867726,0.8875132275132276,Slightly warmer
2018-02-02,Friday,7.0,3.45,6,61.0,1802024.0,Konditorei,102.5,,2.5624867724867726,0.8875132275132276,Slightly warmer
2018-02-02,Friday,7.0,3.45,6,61.0,1802025.0,Kuchen,228.59,,2.5624867724867726,0.8875132275132276,Slightly warmer
2018-02-03,Saturday,7.0,-1.16,8,71.0,1802031.0,Brot,105.61,,2.5624867724867726,-3.7224867724867723,Significantly colder
2018-02-03,Saturday,7.0,-1.16,8,71.0,1802032.0,Brötchen,272.96,,2.5624867724867726,-3.7224867724867723,Significantly colder
2018-02-03,Saturday,7.0,-1.16,8,71.0,1802033.0,Croissant,114.51,,2.5624867724867726,-3.7224867724867723,Significantly colder
2018-02-03,Saturday,7.0,-1.16,8,71.0,1802034.0,Konditorei,88.91,,2.5624867724867726,-3.7224867724867723,Significantly colder
2018-02-03,Saturday,7.0,-1.16,8,71.0,1802035.0,Kuchen,277.4,,2.5624867724867726,-3.7224867724867723,Significantly colder
2018-02-04,Sunday,7.0,0.82,18,73.0,1802041.0,Brot,53.01,,2.5624867724867726,-1.7424867724867728,Slightly colder
2018-02-04,Sunday,7.0,0.82,18,73.0,1802042.0,Brötchen,379.12,,2.5624867724867726,-1.7424867724867728,Slightly colder
2018-02-04,Sunday,7.0,0.82,18,73.0,1802043.0,Croissant,148.45,,2.5624867724867726,-1.7424867724867728,Slightly colder
2018-02-04,Sunday,7.0,0.82,18,73.0,1802044.0,Konditorei,100.25,,2.5624867724867726,-1.7424867724867728,Slightly colder
2018-02-04,Sunday,7.0,0.82,18,73.0,1802045.0,Kuchen,328.4,,2.5624867724867726,-1.7424867724867728,Slightly colder
2018-02-05,Monday,7.0,-0.24,10,22.0,1802051.0,Brot,141.34,,2.0685714285714285,-2.3085714285714287,Significantly colder
2018-02-05,Monday,7.0,-0.24,10,22.0,1802052.0,Brötchen,218.64,,2.0685714285714285,-2.3085714285714287,Significantly colder
2018-02-05,Monday,7.0,-0.24,10,22.0,1802053.0,Croissant,112.12,,2.0685714285714285,-2.3085714285714287,Significantly colder
2018-02-05,Monday,7.0,-0.24,10,22.0,1802054.0,Konditorei,99.99,,2.0685714285714285,-2.3085714285714287,Significantly colder
2018-02-05,Monday,7.0,-0.24,10,22.0,1802055.0,Kuchen,235.75,,2.0685714285714285,-2.3085714285714287,Significantly colder
2018-02-06,Tuesday,1.0,-0.86,5,10.0,1802061.0,Brot,119.72,,2.0685714285714285,-2.9285714285714284,Significantly colder
2018-02-06,Tuesday,1.0,-0.86,5,10.0,1802062.0,Brötchen,222.36,,2.0685714285714285,-2.9285714285714284,Significantly colder
2018-02-06,Tuesday,1.0,-0.86,5,10.0,1802063.0,Croissant,81.23,,2.0685714285714285,-2.9285714285714284,Significantly colder
2018-02-06,Tuesday,1.0,-0.86,5,10.0,1802064.0,Konditorei,108.18,,2.0685714285714285,-2.9285714285714284,Significantly colder
2018-02-06,Tuesday,1.0,-0.86,5,10.0,1802065.0,Kuchen,298.02,,2.0685714285714285,-2.9285714285714284,Significantly colder
2018-02-07,Wednesday,0.0,-1.29,4,5.0,1802071.0,Brot,101.42,,2.0685714285714285,-3.3585714285714285,Significantly colder
2018-02-07,Wednesday,0.0,-1.29,4,5.0,1802072.0,Brötchen,195.51,,2.0685714285714285,-3.3585714285714285,Significantly colder
2018-02-07,Wednesday,0.0,-1.29,4,5.0,1802073.0,Croissant,108.27,,2.0685714285714285,-3.3585714285714285,Significantly colder
2018-02-07,Wednesday,0.0,-1.29,4,5.0,1802074.0,Konditorei,79.4,,2.0685714285714285,-3.3585714285714285,Significantly colder
2018-02-07,Wednesday,0.0,-1.29,4,5.0,1802075.0,Kuchen,243.45,,2.0685714285714285,-3.3585714285714285,Significantly colder
2018-02-08,Thursday,0.0,-0.01,6,5.0,1802081.0,Brot,158.15,,2.0685714285714285,-2.0785714285714283,Significantly colder
2018-02-08,Thursday,0.0,-0.01,6,5.0,1802082.0,Brötchen,224.26,,2.0685714285714285,-2.0785714285714283,Significantly colder
2018-02-08,Thursday,0.0,-0.01,6,5.0,1802083.0,Croissant,110.14,,2.0685714285714285,-2.0785714285714283,Significantly colder
2018-02-08,Thursday,0.0,-0.01,6,5.0,1802084.0,Konditorei,59.66,,2.0685714285714285,-2.0785714285714283,Significantly colder
2018-02-08,Thursday,0.0,-0.01,6,5.0,1802085.0,Kuchen,362.43,,2.0685714285714285,-2.0785714285714283,Significantly colder
2018-02-09,Friday,1.0,-0.26,7,10.0,1802091.0,Brot,136.99,,2.0685714285714285,-2.3285714285714283,Significantly colder
2018-02-09,Friday,1.0,-0.26,7,10.0,1802092.0,Brötchen,233.52,,2.0685714285714285,-2.3285714285714283,Significantly colder
2018-02-09,Friday,1.0,-0.26,7,10.0,1802093.0,Croissant,101.25,,2.0685714285714285,-2.3285714285714283,Significantly colder
2018-02-09,Friday,1.0,-0.26,7,10.0,1802094.0,Konditorei,97.56,,2.0685714285714285,-2.3285714285714283,Significantly colder
2018-02-09,Friday,1.0,-0.26,7,10.0,1802095.0,Kuchen,286.32,,2.0685714285714285,-2.3285714285714283,Significantly colder
2018-02-10,Saturday,1.0,0.56,4,10.0,1802101.0,Brot,162.66,,2.0685714285714285,-1.5085714285714285,Slightly colder
2018-02-10,Saturday,1.0,0.56,4,10.0,1802102.0,Brötchen,309.58,,2.0685714285714285,-1.5085714285714285,Slightly colder
2018-02-10,Saturday,1.0,0.56,4,10.0,1802103.0,Croissant,130.96,,2.0685714285714285,-1.5085714285714285,Slightly colder
2018-02-10,Saturday,1.0,0.56,4,10.0,1802104.0,Konditorei,104.06,,2.0685714285714285,-1.5085714285714285,Slightly colder
2018-02-10,Saturday,1.0,0.56,4,10.0,1802105.0,Kuchen,366.55,,2.0685714285714285,-1.5085714285714285,Slightly colder
2018-02-11,Sunday,7.0,2.34,11,75.0,1802111.0,Brot,50.43,,2.0685714285714285,0.27142857142857135,Normal
2018-02-11,Sunday,7.0,2.34,11,75.0,1802112.0,Brötchen,400.8,,2.0685714285714285,0.27142857142857135,Normal
2018-02-11,Sunday,7.0,2.34,11,75.0,1802113.0,Croissant,154.48,,2.0685714285714285,0.27142857142857135,Normal
2018-02-11,Sunday,7.0,2.34,11,75.0,1802114.0,Konditorei,103.82,,2.0685714285714285,0.27142857142857135,Normal
2018-02-11,Sunday,7.0,2.34,11,75.0,1802115.0,Kuchen,313.3,,2.0685714285714285,0.27142857142857135,Normal
2018-02-12,Monday,5.0,1.82,15,75.0,1802121.0,Brot,116.37,,4.293968253968254,-2.4739682539682537,Significantly colder
2018-02-12,Monday,5.0,1.82,15,75.0,1802122.0,Brötchen,236.63,,4.293968253968254,-2.4739682539682537,Significantly colder
2018-02-12,Monday,5.0,1.82,15,75.0,1802123.0,Croissant,82.15,,4.293968253968254,-2.4739682539682537,Significantly colder
2018-02-12,Monday,5.0,1.82,15,75.0,1802124.0,Konditorei,84.78,,4.293968253968254,-2.4739682539682537,Significantly colder
2018-02-12,Monday,5.0,1.82,15,75.0,1802125.0,Kuchen,229.22,,4.293968253968254,-2.4739682539682537,Significantly colder
2018-02-13,Tuesday,0.0,2.69,7,10.0,1802131.0,Brot,130.23,,4.293968253968254,-1.603968253968254,Slightly colder
2018-02-13,Tuesday,0.0,2.69,7,10.0,1802132.0,Brötchen,221.42,,4.293968253968254,-1.603968253968254,Slightly colder
2018-02-13,Tuesday,0.0,2.69,7,10.0,1802133.0,Croissant,111.75,,4.293968253968254,-1.603968253968254,Slightly colder
2018-02-13,Tuesday,0.0,2.69,7,10.0,1802134.0,Konditorei,93.82,,4.293968253968254,-1.603968253968254,Slightly colder
2018-02-13,Tuesday,0.0,2.69,7,10.0,1802135.0,Kuchen,263.06,,4.293968253968254,-1.603968253968254,Slightly colder
2018-02-14,Wednesday,0.0,2.95,8,5.0,1802141.0,Brot,84.21,,4.293968253968254,-1.3439682539682538,Slightly colder
2018-02-14,Wednesday,0.0,2.95,8,5.0,1802142.0,Brötchen,236.21,,4.293968253968254,-1.3439682539682538,Slightly colder
2018-02-14,Wednesday,0.0,2.95,8,5.0,1802143.0,Croissant,106.4,,4.293968253968254,-1.3439682539682538,Slightly colder
2018-02-14,Wednesday,0.0,2.95,8,5.0,1802144.0,Konditorei,107.61,,4.293968253968254,-1.3439682539682538,Slightly colder
2018-02-14,Wednesday,0.0,2.95,8,5.0,1802145.0,Kuchen,321.82,,4.293968253968254,-1.3439682539682538,Slightly colder
2018-02-15,Thursday,7.0,0.68,11,73.0,1802151.0,Brot,97.25,,4.293968253968254,-3.613968253968254,Significantly colder
2018-02-15,Thursday,7.0,0.68,11,73.0,1802152.0,Brötchen,194.91,,4.293968253968254,-3.613968253968254,Significantly colder
2018-02-15,Thursday,7.0,0.68,11,73.0,1802153.0,Croissant,104.36,,4.293968253968254,-3.613968253968254,Significantly colder
2018-02-15,Thursday,7.0,0.68,11,73.0,1802154.0,Konditorei,67.97,,4.293968253968254,-3.613968253968254,Significantly colder
2018-02-15,Thursday,7.0,0.68,11,73.0,1802155.0,Kuchen,209.68,,4.293968253968254,-3.613968253968254,Significantly colder
2018-02-16,Friday,5.0,4.86,12,21.0,1802161.0,Brot,163.35,,4.293968253968254,0.5660317460317463,Slightly warmer
2018-02-16,Friday,5.0,4.86,12,21.0,1802162.0,Brötchen,199.11,,4.293968253968254,0.5660317460317463,Slightly warmer
2018-02-16,Friday,5.0,4.86,12,21.0,1802163.0,Croissant,102.77,,4.293968253968254,0.5660317460317463,Slightly warmer
2018-02-16,Friday,5.0,4.86,12,21.0,1802164.0,Konditorei,76.65,,4.293968253968254,0.5660317460317463,Slightly warmer
2018-02-16,Friday,5.0,4.86,12,21.0,1802165.0,Kuchen,368.0,,4.293968253968254,0.5660317460317463,Slightly warmer
2018-02-17,Saturday,8.0,4.12,5,10.0,1802171.0,Brot,148.51,,4.293968253968254,-0.17396825396825388,Normal
2018-02-17,Saturday,8.0,4.12,5,10.0,1802172.0,Brötchen,305.79,,4.293968253968254,-0.17396825396825388,Normal
2018-02-17,Saturday,8.0,4.12,5,10.0,1802173.0,Croissant,115.93,,4.293968253968254,-0.17396825396825388,Normal
2018-02-17,Saturday,8.0,4.12,5,10.0,1802174.0,Konditorei,107.13,,4.293968253968254,-0.17396825396825388,Normal
2018-02-17,Saturday,8.0,4.12,5,10.0,1802175.0,Kuchen,255.29,,4.293968253968254,-0.17396825396825388,Normal
2018-02-18,Sunday,5.0,4.38,8,0.0,1802181.0,Brot,43.14,,4.293968253968254,0.0860317460317459,Normal
2018-02-18,Sunday,5.0,4.38,8,0.0,1802182.0,Brötchen,383.21,,4.293968253968254,0.0860317460317459,Normal
2018-02-18,Sunday,5.0,4.38,8,0.0,1802183.0,Croissant,164.33,,4.293968253968254,0.0860317460317459,Normal
2018-02-18,Sunday,5.0,4.38,8,0.0,1802184.0,Konditorei,138.77,,4.293968253968254,0.0860317460317459,Normal
2018-02-18,Sunday,5.0,4.38,8,0.0,1802185.0,Kuchen,425.19,,4.293968253968254,0.0860317460317459,Normal
2018-02-19,Monday,5.0,4.91,4,5.0,1802191.0,Brot,121.94,,4.729259259259259,0.18074074074074087,Normal
2018-02-19,Monday,5.0,4.91,4,5.0,1802192.0,Brötchen,229.73,,4.729259259259259,0.18074074074074087,Normal
2018-02-19,Monday,5.0,4.91,4,5.0,1802193.0,Croissant,93.96,,4.729259259259259,0.18074074074074087,Normal
2018-02-19,Monday,5.0,4.91,4,5.0,1802194.0,Konditorei,94.96,,4.729259259259259,0.18074074074074087,Normal
2018-02-19,Monday,5.0,4.91,4,5.0,1802195.0,Kuchen,304.6,,4.729259259259259,0.18074074074074087,Normal
2018-02-20,Tuesday,1.0,3.38,11,10.0,1802201.0,Brot,89.59,,4.729259259259259,-1.3492592592592594,Slightly colder
2018-02-20,Tuesday,1.0,3.38,11,10.0,1802202.0,Brötchen,211.29,,4.729259259259259,-1.3492592592592594,Slightly colder
2018-02-20,Tuesday,1.0,3.38,11,10.0,1802203.0,Croissant,120.47,,4.729259259259259,-1.3492592592592594,Slightly colder
2018-02-20,Tuesday,1.0,3.38,11,10.0,1802204.0,Konditorei,97.91,,4.729259259259259,-1.3492592592592594,Slightly colder
2018-02-20,Tuesday,1.0,3.38,11,10.0,1802205.0,Kuchen,178.06,,4.729259259259259,-1.3492592592592594,Slightly colder
2018-02-21,Wednesday,6.0,2.17,7,22.0,1802211.0,Brot,116.01,,4.729259259259259,-2.5592592592592593,Significantly colder
2018-02-21,Wednesday,6.0,2.17,7,22.0,1802212.0,Brötchen,228.86,,4.729259259259259,-2.5592592592592593,Significantly colder
2018-02-21,Wednesday,6.0,2.17,7,22.0,1802213.0,Croissant,101.21,,4.729259259259259,-2.5592592592592593,Significantly colder
2018-02-21,Wednesday,6.0,2.17,7,22.0,1802214.0,Konditorei,55.5,,4.729259259259259,-2.5592592592592593,Significantly colder
2018-02-21,Wednesday,6.0,2.17,7,22.0,1802215.0,Kuchen,193.22,,4.729259259259259,-2.5592592592592593,Significantly colder
2018-02-22,Thursday,7.0,1.11,7,20.0,1802221.0,Brot,124.91,,4.729259259259259,-3.619259259259259,Significantly colder
2018-02-22,Thursday,7.0,1.11,7,20.0,1802222.0,Brötchen,258.02,,4.729259259259259,-3.619259259259259,Significantly colder
2018-02-22,Thursday,7.0,1.11,7,20.0,1802223.0,Croissant,75.84,,4.729259259259259,-3.619259259259259,Significantly colder
2018-02-22,Thursday,7.0,1.11,7,20.0,1802224.0,Konditorei,65.98,,4.729259259259259,-3.619259259259259,Significantly colder
2018-02-22,Thursday,7.0,1.11,7,20.0,1802225.0,Kuchen,193.02,,4.729259259259259,-3.619259259259259,Significantly colder
2018-02-23,Friday,1.0,0.44,12,5.0,1802231.0,Brot,91.31,,4.729259259259259,-4.289259259259259,Significantly colder
2018-02-23,Friday,1.0,0.44,12,5.0,1802232.0,Brötchen,239.3,,4.729259259259259,-4.289259259259259,Significantly colder
2018-02-23,Friday,1.0,0.44,12,5.0,1802233.0,Croissant,100.96,,4.729259259259259,-4.289259259259259,Significantly colder
2018-02-23,Friday,1.0,0.44,12,5.0,1802234.0,Konditorei,89.88,,4.729259259259259,-4.289259259259259,Significantly colder
2018-02-23,Friday,1.0,0.44,12,5.0,1802235.0,Kuchen,231.22,,4.729259259259259,-4.289259259259259,Significantly colder
2018-02-24,Saturday,6.0,0.12,15,71.0,1802241.0,Brot,131.86,,4.729259259259259,-4.609259259259259,Significantly colder
2018-02-24,Saturday,6.0,0.12,15,71.0,1802242.0,Brötchen,301.85,,4.729259259259259,-4.609259259259259,Significantly colder
