Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Warengruppe,Umsatz,KielerWoche
2017-03-21,5.0,8.75,20,21.0,1703212.0,2.0,234.577222381036,
2017-03-21,5.0,8.75,20,21.0,1703213.0,3.0,92.1372741343699,
2017-03-21,5.0,8.75,20,21.0,1703214.0,4.0,100.759683299883,
2017-03-21,5.0,8.75,20,21.0,1703215.0,5.0,216.705423653414,
2017-03-22,0.0,10.75,11,0.0,1703221.0,1.0,101.415037514976,
2017-03-22,0.0,10.75,11,0.0,1703222.0,2.0,239.754869003961,
2017-03-22,0.0,10.75,11,0.0,1703223.0,3.0,101.654984780132,
2017-03-22,0.0,10.75,11,0.0,1703224.0,4.0,81.269583581414,
2017-03-22,0.0,10.75,11,0.0,1703225.0,5.0,185.865995045763,
2017-03-23,4.0,8.125,11,,1703231.0,1.0,100.177760988448,
2017-03-23,4.0,8.125,11,,1703232.0,2.0,242.789527548901,
2017-03-23,4.0,8.125,11,,1703233.0,3.0,81.3953457468891,
2017-03-23,4.0,8.125,11,,1703234.0,4.0,70.849572294015,
2017-03-23,4.0,8.125,11,,1703235.0,5.0,199.236085328032,
2017-03-24,0.0,10.5,7,0.0,1703241.0,1.0,128.368364908016,
2017-03-24,0.0,10.5,7,0.0,1703242.0,2.0,263.089113905418,
2017-03-24,0.0,10.5,7,0.0,1703243.0,3.0,92.3970924998567,
2017-03-24,0.0,10.5,7,0.0,1703244.0,4.0,58.5851663089429,
2017-03-24,0.0,10.5,7,0.0,1703245.0,5.0,228.995269827416,
2017-03-25,3.0,9.875,12,0.0,1703251.0,1.0,97.8900868337535,
2017-03-25,3.0,9.875,12,0.0,1703252.0,2.0,332.663651438926,
2017-03-25,3.0,9.875,12,0.0,1703253.0,3.0,142.808942965401,
2017-03-25,3.0,9.875,12,0.0,1703254.0,4.0,93.7758182509783,
2017-03-25,3.0,9.875,12,0.0,1703255.0,5.0,244.607027290376,
2017-03-26,3.0,9.375,7,0.0,1703261.0,1.0,85.2187867213704,
2017-03-26,3.0,9.375,7,0.0,1703262.0,2.0,439.134557811679,
2017-03-26,3.0,9.375,7,0.0,1703263.0,3.0,147.749370577668,
2017-03-26,3.0,9.375,7,0.0,1703264.0,4.0,136.703246958164,
2017-03-26,3.0,9.375,7,0.0,1703265.0,5.0,303.304688462581,
2017-03-27,0.0,12.5,11,10.0,1703271.0,1.0,162.660207279858,
2017-03-27,0.0,12.5,11,10.0,1703272.0,2.0,281.658152255303,
2017-03-27,0.0,12.5,11,10.0,1703273.0,3.0,105.119114588585,
2017-03-27,0.0,12.5,11,10.0,1703274.0,4.0,67.4186879160606,
2017-03-27,0.0,12.5,11,10.0,1703275.0,5.0,178.202716912645,
2017-03-28,0.0,13.875,7,0.0,1703281.0,1.0,107.613301109633,
2017-03-28,0.0,13.875,7,0.0,1703282.0,2.0,301.988407159166,
2017-03-28,0.0,13.875,7,0.0,1703283.0,3.0,141.684536419139,
2017-03-28,0.0,13.875,7,0.0,1703284.0,4.0,69.5508750394699,
2017-03-28,0.0,13.875,7,0.0,1703285.0,5.0,249.305527280316,
2017-03-29,8.0,10.0,13,21.0,1703291.0,1.0,141.002747009982,
2017-03-29,8.0,10.0,13,21.0,1703292.0,2.0,283.901062102534,
2017-03-29,8.0,10.0,13,21.0,1703293.0,3.0,115.381551439348,
2017-03-29,8.0,10.0,13,21.0,1703294.0,4.0,80.1827950388481,
2017-03-29,8.0,10.0,13,21.0,1703295.0,5.0,193.830407363375,
2017-03-30,7.0,16.0,12,61.0,1703301.0,1.0,151.539022676893,
2017-03-30,7.0,16.0,12,61.0,1703302.0,2.0,258.352530429171,
2017-03-30,7.0,16.0,12,61.0,1703303.0,3.0,115.063014487946,
2017-03-30,7.0,16.0,12,61.0,1703304.0,4.0,72.0581071717604,
2017-03-30,7.0,16.0,12,61.0,1703305.0,5.0,167.77991292989,
2017-03-31,0.0,19.75,7,,1703311.0,1.0,195.105275573427,
2017-03-31,0.0,19.75,7,,1703312.0,2.0,335.790960706967,
2017-03-31,0.0,19.75,7,,1703313.0,3.0,157.481998785748,
2017-03-31,0.0,19.75,7,,1703314.0,4.0,82.5857123112681,
2017-03-31,0.0,19.75,7,,1703315.0,5.0,180.482561633309,
2017-04-01,2.0,15.75,7,0.0,1704011.0,1.0,224.207429968001,
2017-04-01,2.0,15.75,7,0.0,1704012.0,2.0,400.922478349418,
2017-04-01,2.0,15.75,7,0.0,1704013.0,3.0,211.755833640533,
2017-04-01,2.0,15.75,7,0.0,1704014.0,4.0,105.327884180599,
2017-04-01,2.0,15.75,7,0.0,1704015.0,5.0,264.587214218339,
2017-04-02,2.0,13.375,13,0.0,1704021.0,1.0,90.4108850533697,
2017-04-02,2.0,13.375,13,0.0,1704022.0,2.0,432.301825932669,
2017-04-02,2.0,13.375,13,0.0,1704023.0,3.0,188.064263906535,
2017-04-02,2.0,13.375,13,0.0,1704024.0,4.0,158.564600534337,
2017-04-02,2.0,13.375,13,0.0,1704025.0,5.0,219.222337561653,
2017-04-03,2.0,10.375,8,,1704031.0,1.0,187.854069053637,
2017-04-03,2.0,10.375,8,,1704032.0,2.0,281.878141494214,
2017-04-03,2.0,10.375,8,,1704033.0,3.0,101.173868201099,
2017-04-03,2.0,10.375,8,,1704034.0,4.0,48.8649330595976,
2017-04-03,2.0,10.375,8,,1704035.0,5.0,235.099445841678,
2017-04-04,2.0,12.625,8,0.0,1704041.0,1.0,167.875773750993,
2017-04-04,2.0,12.625,8,0.0,1704042.0,2.0,281.892523822351,
2017-04-04,2.0,12.625,8,0.0,1704043.0,3.0,144.48225784655,
2017-04-04,2.0,12.625,8,0.0,1704044.0,4.0,103.705254020785,
2017-04-04,2.0,12.625,8,0.0,1704045.0,5.0,219.879218705795,
2017-04-05,5.0,9.875,18,21.0,1704051.0,1.0,98.318686836073,
2017-04-05,5.0,9.875,18,21.0,1704052.0,2.0,250.769371674356,
2017-04-05,5.0,9.875,18,21.0,1704053.0,3.0,94.3263408382335,
2017-04-05,5.0,9.875,18,21.0,1704054.0,4.0,64.3576534956172,
2017-04-05,5.0,9.875,18,21.0,1704055.0,5.0,227.038400118995,
2017-04-06,6.0,10.0,17,0.0,1704061.0,1.0,142.738966819238,
2017-04-06,6.0,10.0,17,0.0,1704062.0,2.0,254.338964495354,
2017-04-06,6.0,10.0,17,0.0,1704063.0,3.0,118.869514113661,
2017-04-06,6.0,10.0,17,0.0,1704064.0,4.0,100.271587035808,
2017-04-06,6.0,10.0,17,0.0,1704065.0,5.0,232.449965037292,
2017-04-07,6.0,11.125,18,20.0,1704071.0,1.0,153.13878108102,
2017-04-07,6.0,11.125,18,20.0,1704072.0,2.0,334.908836896616,
2017-04-07,6.0,11.125,18,20.0,1704073.0,3.0,128.841093710239,
2017-04-07,6.0,11.125,18,20.0,1704074.0,4.0,65.2294235118217,
2017-04-07,6.0,11.125,18,20.0,1704075.0,5.0,208.319733804666,
2017-04-08,7.0,10.875,12,,1704081.0,1.0,183.065412513501,
2017-04-08,7.0,10.875,12,,1704082.0,2.0,437.165237854628,
2017-04-08,7.0,10.875,12,,1704083.0,3.0,215.929338577534,
2017-04-08,7.0,10.875,12,,1704084.0,4.0,61.6953008735896,
2017-04-08,7.0,10.875,12,,1704085.0,5.0,265.698214966476,
2017-04-09,0.0,16.0,9,5.0,1704091.0,1.0,78.3925102817988,
2017-04-09,0.0,16.0,9,5.0,1704092.0,2.0,436.776106619664,
2017-04-09,0.0,16.0,9,5.0,1704093.0,3.0,207.685117628376,
2017-04-09,0.0,16.0,9,5.0,1704094.0,4.0,219.280741698519,
2017-04-09,0.0,16.0,9,5.0,1704095.0,5.0,315.664491628115,
2017-04-10,7.0,9.5,19,21.0,1704101.0,1.0,157.029670654949,
2017-04-10,7.0,9.5,19,21.0,1704102.0,2.0,371.780197997679,
2017-04-10,7.0,9.5,19,21.0,1704103.0,3.0,180.185219117576,
2017-04-10,7.0,9.5,19,21.0,1704104.0,4.0,58.4301668528818,
2017-04-10,7.0,9.5,19,21.0,1704105.0,5.0,280.038959302124,
2017-04-11,5.0,8.75,18,21.0,1704111.0,1.0,142.450858065516,
2017-04-11,5.0,8.75,18,21.0,1704112.0,2.0,358.664757300646,
2017-04-11,5.0,8.75,18,21.0,1704113.0,3.0,178.857217552131,
2017-04-11,5.0,8.75,18,21.0,1704114.0,4.0,52.4537471926837,
2017-04-11,5.0,8.75,18,21.0,1704115.0,5.0,246.583597789097,
2017-04-12,7.0,8.75,13,61.0,1704121.0,1.0,127.466200723679,
2017-04-12,7.0,8.75,13,61.0,1704122.0,2.0,355.373078137408,
2017-04-12,7.0,8.75,13,61.0,1704123.0,3.0,140.537089366937,
2017-04-12,7.0,8.75,13,61.0,1704124.0,4.0,83.3483028955622,
2017-04-12,7.0,8.75,13,61.0,1704125.0,5.0,256.331781657731,
2017-04-13,7.0,9.0,18,61.0,1704131.0,1.0,357.843060948626,
2017-04-13,7.0,9.0,18,61.0,1704132.0,2.0,538.001607100292,
2017-04-13,7.0,9.0,18,61.0,1704133.0,3.0,238.93565386119,
2017-04-13,7.0,9.0,18,61.0,1704134.0,4.0,67.6590164952461,
2017-04-13,7.0,9.0,18,61.0,1704135.0,5.0,318.637385965497,
2017-04-14,7.0,9.25,12,63.0,,,,
2017-04-15,6.0,8.125,23,63.0,1704151.0,1.0,396.16076955053,
2017-04-15,6.0,8.125,23,63.0,1704152.0,2.0,703.461610637217,
2017-04-15,6.0,8.125,23,63.0,1704153.0,3.0,355.356015292507,
2017-04-15,6.0,8.125,23,63.0,1704154.0,4.0,96.988462555113,
2017-04-15,6.0,8.125,23,63.0,1704155.0,5.0,397.745140653693,
2017-04-16,7.0,6.875,7,61.0,1704161.0,1.0,87.2043256933579,
2017-04-16,7.0,6.875,7,61.0,1704162.0,2.0,587.643444652763,
2017-04-16,7.0,6.875,7,61.0,1704163.0,3.0,208.028073939397,
2017-04-16,7.0,6.875,7,61.0,1704164.0,4.0,163.798968606753,
2017-04-16,7.0,6.875,7,61.0,1704165.0,5.0,313.891825934988,
2017-04-17,6.0,6.25,10,61.0,1704171.0,1.0,23.1962791847882,
2017-04-17,6.0,6.25,10,61.0,1704172.0,2.0,535.752770931191,
2017-04-17,6.0,6.25,10,61.0,1704173.0,3.0,220.822836970653,
2017-04-17,6.0,6.25,10,61.0,1704174.0,4.0,123.155523116043,
2017-04-17,6.0,6.25,10,61.0,1704175.0,5.0,240.216709575721,
2017-04-18,4.0,5.625,15,,1704181.0,1.0,123.947010890956,
2017-04-18,4.0,5.625,15,,1704182.0,2.0,385.935119291841,
2017-04-18,4.0,5.625,15,,1704183.0,3.0,174.405032102088,
2017-04-18,4.0,5.625,15,,1704184.0,4.0,80.2153036784791,
2017-04-18,4.0,5.625,15,,1704185.0,5.0,240.477901761706,
2017-04-19,0.0,6.375,10,0.0,1704191.0,1.0,107.21034333897,
2017-04-19,0.0,6.375,10,0.0,1704192.0,2.0,335.51977175735,
2017-04-19,0.0,6.375,10,0.0,1704193.0,3.0,166.270946808251,
2017-04-19,0.0,6.375,10,0.0,1704194.0,4.0,75.1363705043662,
2017-04-19,0.0,6.375,10,0.0,1704195.0,5.0,196.166067711426,
2017-04-20,7.0,8.25,12,,1704201.0,1.0,145.310365058131,
2017-04-20,7.0,8.25,12,,1704202.0,2.0,379.098895887089,
2017-04-20,7.0,8.25,12,,1704203.0,3.0,158.4435755673,
2017-04-20,7.0,8.25,12,,1704204.0,4.0,61.3656923024417,
2017-04-20,7.0,8.25,12,,1704205.0,5.0,277.746872210764,
2017-04-21,7.0,11.875,19,61.0,1704211.0,1.0,124.895216030507,
2017-04-21,7.0,11.875,19,61.0,1704212.0,2.0,362.773394053737,
2017-04-21,7.0,11.875,19,61.0,1704213.0,3.0,172.182312895265,
2017-04-21,7.0,11.875,19,61.0,1704214.0,4.0,79.5611036276012,
2017-04-21,7.0,11.875,19,61.0,1704215.0,5.0,276.640745350247,
2017-04-22,5.0,7.5,21,61.0,1704221.0,1.0,81.3906991756264,
2017-04-22,5.0,7.5,21,61.0,1704222.0,2.0,288.896109942583,
2017-04-22,5.0,7.5,21,61.0,1704223.0,3.0,142.250829321991,
2017-04-22,5.0,7.5,21,61.0,1704224.0,4.0,82.4365753574389,
2017-04-22,5.0,7.5,21,61.0,1704225.0,5.0,280.107585712671,
2017-04-23,4.0,7.875,20,21.0,1704231.0,1.0,54.169922075821,
2017-04-23,4.0,7.875,20,21.0,1704232.0,2.0,344.478120384968,
2017-04-23,4.0,7.875,20,21.0,1704233.0,3.0,128.011118638722,
2017-04-23,4.0,7.875,20,21.0,1704234.0,4.0,108.160033400098,
2017-04-23,4.0,7.875,20,21.0,1704235.0,5.0,254.801005051949,
2017-04-24,7.0,8.875,17,63.0,1704241.0,1.0,92.4677986737874,
2017-04-24,7.0,8.875,17,63.0,1704242.0,2.0,252.01457232722,
2017-04-24,7.0,8.875,17,63.0,1704243.0,3.0,110.815677841066,
2017-04-24,7.0,8.875,17,63.0,1704244.0,4.0,48.2688725316541,
2017-04-24,7.0,8.875,17,63.0,1704245.0,5.0,173.138734794459,
2017-04-25,5.0,5.5,15,69.0,1704251.0,1.0,80.9218016064876,
2017-04-25,5.0,5.5,15,69.0,1704252.0,2.0,264.954804770732,
2017-04-25,5.0,5.5,15,69.0,1704253.0,3.0,90.8424805388247,
2017-04-25,5.0,5.5,15,69.0,1704254.0,4.0,93.7444327678031,
2017-04-25,5.0,5.5,15,69.0,1704255.0,5.0,195.820793331953,
2017-04-26,6.0,7.625,7,61.0,1704261.0,1.0,82.1124954906633,
2017-04-26,6.0,7.625,7,61.0,1704262.0,2.0,249.875360970281,
2017-04-26,6.0,7.625,7,61.0,1704263.0,3.0,91.9799340844463,
2017-04-26,6.0,7.625,7,61.0,1704264.0,4.0,62.8963375122886,
2017-04-26,6.0,7.625,7,61.0,1704265.0,5.0,217.400706247577,
2017-04-27,6.0,8.625,13,61.0,1704271.0,1.0,98.0715104557433,
2017-04-27,6.0,8.625,13,61.0,1704272.0,2.0,307.530107231385,
2017-04-27,6.0,8.625,13,61.0,1704273.0,3.0,86.5414452917236,
2017-04-27,6.0,8.625,13,61.0,1704274.0,4.0,52.8328537833768,
2017-04-27,6.0,8.625,13,61.0,1704275.0,5.0,193.571932122309,
2017-04-28,7.0,8.625,10,61.0,1704281.0,1.0,125.456981753476,
2017-04-28,7.0,8.625,10,61.0,1704282.0,2.0,307.704983145882,
2017-04-28,7.0,8.625,10,61.0,1704283.0,3.0,91.6206157973301,
2017-04-28,7.0,8.625,10,61.0,1704284.0,4.0,93.814442811662,
2017-04-28,7.0,8.625,10,61.0,1704285.0,5.0,239.965767752371,
2017-04-29,4.0,7.125,9,61.0,1704291.0,1.0,123.277101467222,
2017-04-29,4.0,7.125,9,61.0,1704292.0,2.0,398.46430059208,
2017-04-29,4.0,7.125,9,61.0,1704293.0,3.0,142.668665736822,
2017-04-29,4.0,7.125,9,61.0,1704294.0,4.0,78.0971347346375,
2017-04-29,4.0,7.125,9,61.0,1704295.0,5.0,265.652130449406,
2017-04-30,1.0,11.875,12,0.0,1704301.0,1.0,60.2450021630226,
2017-04-30,1.0,11.875,12,0.0,1704302.0,2.0,562.916646456546,
2017-04-30,1.0,11.875,12,0.0,1704303.0,3.0,263.074963178365,
2017-04-30,1.0,11.875,12,0.0,1704304.0,4.0,143.743529921784,
2017-04-30,1.0,11.875,12,0.0,1704305.0,5.0,376.406197015406,
2017-05-01,1.0,11.75,19,5.0,,,,
2017-05-02,2.0,10.875,21,5.0,1705021.0,1.0,155.095888788648,
2017-05-02,2.0,10.875,21,5.0,1705022.0,2.0,315.630672686886,
2017-05-02,2.0,10.875,21,5.0,1705023.0,3.0,121.933716606701,
2017-05-02,2.0,10.875,21,5.0,1705024.0,4.0,90.2913380889921,
2017-05-02,2.0,10.875,21,5.0,1705025.0,5.0,224.460397977675,
2017-05-03,3.0,11.25,20,5.0,1705031.0,1.0,118.326086080103,
2017-05-03,3.0,11.25,20,5.0,1705032.0,2.0,284.682835501851,
2017-05-03,3.0,11.25,20,5.0,1705033.0,3.0,119.106872435795,
2017-05-03,3.0,11.25,20,5.0,1705034.0,4.0,73.1703266866572,
2017-05-03,3.0,11.25,20,5.0,1705035.0,5.0,219.050576291744,
2017-05-04,7.0,10.625,19,,1705041.0,1.0,149.956078967988,
2017-05-04,7.0,10.625,19,,1705042.0,2.0,295.915357606995,
2017-05-04,7.0,10.625,19,,1705043.0,3.0,74.6328709215242,
2017-05-04,7.0,10.625,19,,1705044.0,4.0,71.1406609605042,
2017-05-04,7.0,10.625,19,,1705045.0,5.0,211.614338282333,
2017-05-05,7.0,8.25,15,61.0,1705051.0,1.0,86.0402504738117,
2017-05-05,7.0,8.25,15,61.0,1705052.0,2.0,285.806850844963,
2017-05-05,7.0,8.25,15,61.0,1705053.0,3.0,78.6283508592188,
2017-05-05,7.0,8.25,15,61.0,1705054.0,4.0,54.8732542166246,
2017-05-05,7.0,8.25,15,61.0,1705055.0,5.0,257.727004746732,
2017-05-06,7.0,11.0,7,0.0,1705061.0,1.0,137.068189796743,
2017-05-06,7.0,11.0,7,0.0,1705062.0,2.0,362.221217999852,
2017-05-06,7.0,11.0,7,0.0,1705063.0,3.0,187.893403457783,
2017-05-06,7.0,11.0,7,0.0,1705064.0,4.0,92.5323948760614,
2017-05-06,7.0,11.0,7,0.0,1705065.0,5.0,293.926963855473,
2017-05-07,0.0,17.125,9,0.0,1705071.0,1.0,89.0086685072793,
2017-05-07,0.0,17.125,9,0.0,1705072.0,2.0,508.869139944886,
2017-05-07,0.0,17.125,9,0.0,1705073.0,3.0,199.339353285128,
2017-05-07,0.0,17.125,9,0.0,1705074.0,4.0,126.947241444583,
2017-05-07,0.0,17.125,9,0.0,1705075.0,5.0,240.382069263125,
2017-05-08,1.0,9.75,19,5.0,1705081.0,1.0,148.83378586129,
2017-05-08,1.0,9.75,19,5.0,1705082.0,2.0,311.132934202698,
2017-05-08,1.0,9.75,19,5.0,1705083.0,3.0,93.5346324124759,
2017-05-08,1.0,9.75,19,5.0,1705084.0,4.0,102.773384581564,
2017-05-08,1.0,9.75,19,5.0,1705085.0,5.0,332.676745659594,
2017-05-09,4.0,10.0,12,,1705091.0,1.0,94.3672716433608,
2017-05-09,4.0,10.0,12,,1705092.0,2.0,329.987372950283,
2017-05-09,4.0,10.0,12,,1705093.0,3.0,150.630312037039,
2017-05-09,4.0,10.0,12,,1705094.0,4.0,69.5364551185151,
2017-05-09,4.0,10.0,12,,1705095.0,5.0,289.719168140822,
2017-05-10,7.0,9.25,11,61.0,1705101.0,1.0,110.05390644857,
2017-05-10,7.0,9.25,11,61.0,1705102.0,2.0,336.064196426434,
2017-05-10,7.0,9.25,11,61.0,1705103.0,3.0,119.911954666173,
2017-05-10,7.0,9.25,11,61.0,1705104.0,4.0,61.7792073905273,
2017-05-10,7.0,9.25,11,61.0,1705105.0,5.0,313.401810139784,
2017-05-11,0.0,13.375,14,,1705111.0,1.0,142.677183364091,
2017-05-11,0.0,13.375,14,,1705112.0,2.0,363.473342078586,
2017-05-11,0.0,13.375,14,,1705113.0,3.0,131.244722476807,
2017-05-11,0.0,13.375,14,,1705114.0,4.0,72.8861793443066,
2017-05-11,0.0,13.375,14,,1705115.0,5.0,267.482152244043,
2017-05-12,7.0,12.75,13,61.0,1705121.0,1.0,155.268162620008,
2017-05-12,7.0,12.75,13,61.0,1705122.0,2.0,367.750542687151,
2017-05-12,7.0,12.75,13,61.0,1705123.0,3.0,126.143339639084,
2017-05-12,7.0,12.75,13,61.0,1705124.0,4.0,68.2309660323106,
2017-05-12,7.0,12.75,13,61.0,1705125.0,5.0,327.994030360722,
2017-05-13,6.0,17.875,6,21.0,1705131.0,1.0,132.162595452678,
2017-05-13,6.0,17.875,6,21.0,1705132.0,2.0,459.7247031502,
2017-05-13,6.0,17.875,6,21.0,1705133.0,3.0,209.808530503879,
2017-05-13,6.0,17.875,6,21.0,1705134.0,4.0,58.305603187413,
2017-05-13,6.0,17.875,6,21.0,1705135.0,5.0,337.812900050452,
2017-05-14,2.0,18.75,12,0.0,1705141.0,1.0,81.7822715275506,
2017-05-14,2.0,18.75,12,0.0,1705142.0,2.0,530.58659713245,
2017-05-14,2.0,18.75,12,0.0,1705143.0,3.0,243.839147660595,
2017-05-14,2.0,18.75,12,0.0,1705144.0,4.0,165.787943714285,
2017-05-14,2.0,18.75,12,0.0,1705145.0,5.0,298.516009685069,
2017-05-15,3.0,17.375,9,0.0,1705151.0,1.0,152.569401591519,
2017-05-15,3.0,17.375,9,0.0,1705152.0,2.0,342.889202042715,
2017-05-15,3.0,17.375,9,0.0,1705153.0,3.0,128.732413284614,
2017-05-15,3.0,17.375,9,0.0,1705154.0,4.0,46.9369598854349,
2017-05-15,3.0,17.375,9,0.0,1705155.0,5.0,248.364264375988,
2017-05-16,7.0,14.125,8,61.0,1705161.0,1.0,133.170424802247,
2017-05-16,7.0,14.125,8,61.0,1705162.0,2.0,313.764952419603,
2017-05-16,7.0,14.125,8,61.0,1705163.0,3.0,124.651715960501,
2017-05-16,7.0,14.125,8,61.0,1705164.0,4.0,87.5012817316997,
2017-05-16,7.0,14.125,8,61.0,1705165.0,5.0,286.537288730474,
2017-05-17,6.0,23.125,7,,1705171.0,1.0,80.7776768540183,
2017-05-17,6.0,23.125,7,,1705172.0,2.0,280.817288739061,
2017-05-17,6.0,23.125,7,,1705173.0,3.0,100.509180114311,
2017-05-17,6.0,23.125,7,,1705174.0,4.0,52.2216515391077,
2017-05-17,6.0,23.125,7,,1705175.0,5.0,180.530192458298,
2017-05-18,4.0,23.125,12,,1705181.0,1.0,103.501730355572,
2017-05-18,4.0,23.125,12,,1705182.0,2.0,292.893495200293,
2017-05-18,4.0,23.125,12,,1705183.0,3.0,106.689064260606,
2017-05-18,4.0,23.125,12,,1705184.0,4.0,48.9746270370385,
2017-05-18,4.0,23.125,12,,1705185.0,5.0,220.51358813854,
2017-05-19,6.0,17.375,7,21.0,1705191.0,1.0,84.0165889848927,
2017-05-19,6.0,17.375,7,21.0,1705192.0,2.0,323.868172489266,
2017-05-19,6.0,17.375,7,21.0,1705193.0,3.0,122.084205270661,
2017-05-19,6.0,17.375,7,21.0,1705194.0,4.0,83.3433113602956,
2017-05-19,6.0,17.375,7,21.0,1705195.0,5.0,253.202977700598,
2017-05-20,4.0,16.0,12,,1705201.0,1.0,174.274302653978,
2017-05-20,4.0,16.0,12,,1705202.0,2.0,399.207931088701,
2017-05-20,4.0,16.0,12,,1705203.0,3.0,182.261517278229,
2017-05-20,4.0,16.0,12,,1705204.0,4.0,72.2408129711556,
2017-05-20,4.0,16.0,12,,1705205.0,5.0,330.116910689343,
2017-05-21,1.0,18.625,12,,1705211.0,1.0,55.8214595630896,
2017-05-21,1.0,18.625,12,,1705212.0,2.0,490.732842299275,
2017-05-21,1.0,18.625,12,,1705213.0,3.0,227.67270257599,
2017-05-21,1.0,18.625,12,,1705214.0,4.0,81.2419387265385,
2017-05-21,1.0,18.625,12,,1705215.0,5.0,317.49470665019,
2017-05-22,0.0,17.75,9,,1705221.0,1.0,138.415948678585,
2017-05-22,0.0,17.75,9,,1705222.0,2.0,320.454391423915,
2017-05-22,0.0,17.75,9,,1705223.0,3.0,128.575815518014,
2017-05-22,0.0,17.75,9,,1705224.0,4.0,63.2162742609165,
2017-05-22,0.0,17.75,9,,1705225.0,5.0,230.090365674046,
2017-05-23,4.0,22.125,15,95.0,1705231.0,1.0,96.780584678581,
2017-05-23,4.0,22.125,15,95.0,1705232.0,2.0,298.6104668373,
2017-05-23,4.0,22.125,15,95.0,1705233.0,3.0,110.225477848188,
2017-05-23,4.0,22.125,15,95.0,1705234.0,4.0,70.5717735905547,
2017-05-23,4.0,22.125,15,95.0,1705235.0,5.0,244.051421992994,
2017-05-24,3.0,17.125,18,0.0,1705241.0,1.0,136.939147637809,
2017-05-24,3.0,17.125,18,0.0,1705242.0,2.0,321.683000444292,
2017-05-24,3.0,17.125,18,0.0,1705243.0,3.0,133.616732956026,
2017-05-24,3.0,17.125,18,0.0,1705244.0,4.0,55.0551017140636,
2017-05-24,3.0,17.125,18,0.0,1705245.0,5.0,249.8950638071,
2017-05-25,2.0,18.875,12,,1705251.0,1.0,83.9282232026622,
2017-05-25,2.0,18.875,12,,1705252.0,2.0,482.301654528959,
2017-05-25,2.0,18.875,12,,1705253.0,3.0,210.548524011838,
2017-05-25,2.0,18.875,12,,1705254.0,4.0,178.507311972289,
2017-05-25,2.0,18.875,12,,1705255.0,5.0,317.404836481468,
2017-05-26,0.0,20.75,6,0.0,1705261.0,1.0,127.227158892085,
2017-05-26,0.0,20.75,6,0.0,1705262.0,2.0,477.872595597851,
2017-05-26,0.0,20.75,6,0.0,1705263.0,3.0,214.844989934608,
2017-05-26,0.0,20.75,6,0.0,1705264.0,4.0,96.5346384793528,
2017-05-26,0.0,20.75,6,0.0,1705265.0,5.0,225.010073250424,
2017-05-27,0.0,24.75,7,,1705271.0,1.0,128.587609179322,
2017-05-27,0.0,24.75,7,,1705272.0,2.0,466.44498663774,
2017-05-27,0.0,24.75,7,,1705273.0,3.0,242.802648676142,
2017-05-27,0.0,24.75,7,,1705274.0,4.0,83.3171295360551,
2017-05-27,0.0,24.75,7,,1705275.0,5.0,298.641514720536,
2017-05-28,1.0,22.375,14,61.0,1705281.0,1.0,72.2162693070431,
2017-05-28,1.0,22.375,14,61.0,1705282.0,2.0,562.175923774896,
2017-05-28,1.0,22.375,14,61.0,1705283.0,3.0,258.875202728905,
2017-05-28,1.0,22.375,14,61.0,1705284.0,4.0,79.3642256524708,
2017-05-28,1.0,22.375,14,61.0,1705285.0,5.0,280.801005123022,
2017-05-29,5.0,18.75,7,0.0,1705291.0,1.0,138.960680835425,
2017-05-29,5.0,18.75,7,0.0,1705292.0,2.0,353.209476241264,
2017-05-29,5.0,18.75,7,0.0,1705293.0,3.0,143.870005518646,
2017-05-29,5.0,18.75,7,0.0,1705294.0,4.0,106.540596254849,
2017-05-29,5.0,18.75,7,0.0,1705295.0,5.0,218.340098437627,
2017-05-30,6.0,20.5,14,5.0,1705301.0,1.0,112.762433854322,
2017-05-30,6.0,20.5,14,5.0,1705302.0,2.0,317.086764790425,
2017-05-30,6.0,20.5,14,5.0,1705303.0,3.0,99.5288254799332,
2017-05-30,6.0,20.5,14,5.0,1705304.0,4.0,67.7307516958576,
2017-05-30,6.0,20.5,14,5.0,1705305.0,5.0,256.922058941524,
2017-05-31,5.0,15.5,18,5.0,1705311.0,1.0,128.075086840652,
2017-05-31,5.0,15.5,18,5.0,1705312.0,2.0,312.984752322811,
2017-05-31,5.0,15.5,18,5.0,1705313.0,3.0,137.596314089354,
2017-05-31,5.0,15.5,18,5.0,1705314.0,4.0,83.0460110169265,
2017-05-31,5.0,15.5,18,5.0,1705315.0,5.0,250.903481555561,
2017-06-01,0.0,17.375,12,5.0,1706011.0,1.0,122.612602773757,
2017-06-01,0.0,17.375,12,5.0,1706012.0,2.0,326.444731043874,
2017-06-01,0.0,17.375,12,5.0,1706013.0,3.0,131.185928554762,
2017-06-01,0.0,17.375,12,5.0,1706014.0,4.0,63.4915307338161,
2017-06-01,0.0,17.375,12,5.0,1706015.0,5.0,257.53068125839,
2017-06-02,0.0,20.25,9,,1706021.0,1.0,109.568315162716,
2017-06-02,0.0,20.25,9,,1706022.0,2.0,352.166900202888,
2017-06-02,0.0,20.25,9,,1706023.0,3.0,108.539694596306,
2017-06-02,0.0,20.25,9,,1706024.0,4.0,62.6538987320347,
2017-06-02,0.0,20.25,9,,1706025.0,5.0,219.892781359991,
2017-06-03,7.0,17.5,5,61.0,1706031.0,1.0,147.340788187836,
